id,name,description,rarity,class,level
1013867,Absolution,"Priest Absolution
Crossover Talent
Reduces the mana cost of your Dispel Magic, Cure Disease, Abolish Disease and Mass Dispel spells by 15%.

This Mystic Enchant does not stack with the Absolution Talent. Requires 30 Holy or 30 Shadow Priest Talents ID 1013867",Rare,Priest,45
201029,Posthaste,"Hunter Posthaste
Using Disengage increases your movement speed by 40% for 6 sec. ID 201029",Artifact,Hunter,35
201126,Higher Power,"Priest Higher Power
Increases the amount healed by Greater Heal by 20%, but increases its mana cost by 30%. ID 201126",Epic,Priest,40
201032,Armor of Wrath,Paladin ID 201032,Epic,Paladin,44
200319,Fire Storm,Warlock ID 200319,Epic,Warlock,20
201133,Relentless Laceration,"Druid Relentless Laceration
Using Lacerate causes you to ignore 2% of the target's armor and increases your chance to critically hit the target with melee attacks by 1%. Stacks up to 5 times and lasts for 15 sec, ID 201133",Epic,Druid,30
1013838,Improved Hammer of Justice,Paladin Requires 30 Holy or 30 Retribution Paladin Talents ID 1013838,Rare,Paladin,45
200565,Mending Tide,"Shaman Mending Tide
Requires  Riptide (Rank 1)
When you heal an ally with Riptide you apply Mending Tide. Can only be active on one ally at a time.

 Mending Tide
Heals the target and 2 nearby allies within 8 yards for 163 every 2 seconds for 6 sec. ID 200565",Legendary,Shaman,60
201394,Zephyr,"Shaman Zephyr
Your Windfury hits increases the damage the target takes from your Windfury Attack and Stormstrike by 2%. Stacks up to 10 times and lasts for 20 sec. ID 201394",Epic,Shaman,30
1013606,Grateful Prayer,"Priest Grateful Prayer
Your Prayer of Mending heals for 35% more but has one less charge. ID 1013606",Epic,Priest,44
1013893,Beastmastery Mastery,"Hunter Beast Mastery
Increases the damage done of your pet by 8% and its critical strike chance by 5%. ID 1013893",Legendary,Hunter,30
201395,Sword and Thunder,Warrior ID 201395,Epic,Warrior,15
1013899,Protection Mastery,"Warrior Protection Mastery
Reduces all damage taken while in Defensive Stance by 3% and increases all threat generated by 12%. ID 1013899",Legendary,Warrior,30
201514,Endless Void,"Priest Endless Void
Your Mind Blast casts extends the periodic Shadow damage increase granted from Void Eruption by 4 sec.

 Void-Touched
Increases periodic Shadow damage by 25%. ID 201514",Epic,Priest,35
554127,Glyph of Rupture,"Rogue Glyph of Rupture
Increases the duration of Rupture by 4 sec. ID 554127",Rare,Rogue,20
201517,Power Word: Barrier,Priest Requires 20 Discipline Priest Talents ID 201517,Artifact,Priest,35
1013612,Improved Fire Blast,Mage Requires 30 Arcane or 30 Frost Mage Talents ID 1013612,Rare,Mage,45
200887,Crazy Cultist,"Warlock Crazy Cultist
Your damaging Warlock spell casts have a 15% chance to cast an additional random Warlock spell for free. ID 200887",Legendary,Warlock,30
200725,Precision Impact,"Mage Precision Impact
Your Meteor deals 20% increased damage to targets affected by your Fireball or Pyroblast damage over time effect.

Your Fireball and Pyroblast deals 10% more damage to targets affected by your Meteor damage over time effect. ID 200725",Epic,Mage,30
200063,Frozen Orb,Mage ID 200063,Legendary,Mage,30
201368,Omen of Fatality,"Druid Omen of Fatality
Consuming Omen of Clarity with a Cat Form ability increases the critical strike chance of your Bear Form abilities by 12% for 18 sec.

Consuming Omen of Clarity with a Bear Form ability increases the damage of your Cat Form abilities by 8% for 18 sec. ID 201368",Epic,Druid,20
554401,Psychic Influence,"Priest Psychic Influence
Requires  Mind Flay (Rank 1)
Your Mind Flay penetrates your enemies' souls, causing them to take 20% increased damage from Shadow Word: Pain and Vampiric Touch while channeled. ID 554401",Epic,Priest,20
201002,Chasin' the Rush,"Rogue Chasin' the Rush
Your finishing moves have a 4% chance per combo point spent to grant you 20% energy regeneration and 20% attack speed for 10 sec. ID 201002",Legendary,Rogue,30
201219,Primal Frenzy,"Druid Primal Frenzy
Dealing damage with Rip and Rake has a 15% chance to empower you, increasing damage done by 6% for 8 sec. ID 201219",Epic,Druid,20
1013648,Improved Scorch,"Mage Improved Scorch
Crossover Talent
Increases your chance to critically hit with Scorch, Fireball and Frostfire Bolt by an additional 3% and your damaging Scorch spells have a 100% chance to cause your target to be vulnerable to spell damage, increasing spell critical strike chance against that target by 5% and lasts 30 sec.

This Mystic Enchant does not stack with the Improved Scorch Talent. Requires 30 Arcane or 30 Frost Mage Talents ID 1013648",Rare,Mage,45
200507,Dragon Warrior,Warrior ID 200507,Epic,Warrior,30
201492,Earthquake,Shaman ID 201492,Artifact,Shaman,35
201374,Ambush Predator,"Druid Ambush Predator
Dealing damage with Rake or Rip has a 10% chance and Shred has a 20% chance to grant you Ambush Predator.

 Ambush Predator
Your next Ravage can be cast outside of Prowl, has no positional requirement, costs 20 less energy and grants an additional combo point. Lasts 12 sec. ID 201374",Epic,Druid,32
200845,Touch of Elune,Druid ID 200845,Legendary,Druid,30
1013748,Vengeance,"Druid Vengeance
Crossover Talent
Increases the critical strike damage bonus of your Starfire, Starfall, Moonfire, and Wrath spells by 100%.

This Mystic Enchant does not stack with the Vengeance Talent. Requires 30 Feral or 30 Restoration Druid Talents ID 1013748",Rare,Druid,45
201476,Kindle for the Fire,"Hunter Kindle for the Fire
Dealing direct Physical with a ranged or melee ability increases your Fire damage done by 2% for 8 sec, stacking up to 4 times. ID 201476",Epic,Hunter,15
1013875,Destruction Mastery,"Warlock Destruction Mastery
Increases your Fire and Shadow damage done by 4% and the damage of your Immolate by an additional 5%. ID 1013875",Legendary,Warlock,30
201542,Energy Surge,"Rogue Energy Surge
Reduces the energy cost of Gouge by 20 and using Gouge on a monster doubles your energy regeneration while the Gouge lasts.

In addition, breaking Gouge with a damaging Rogue ability increases the damage of that ability by 30%. ID 201542",Epic,Rogue,15
554174,Glyph of Bloodthirst,"Warrior Glyph of Bloodthirst
Increases the healing you receive from your Bloodthirst ability by 50%. ID 554174",Rare,Warrior,40
200836,Shifting Bark,"Druid Shifting Bark
Barkskin now reduces magic damage taken by 30% and reduces physical damage taken by 10%. ID 200836",Epic,Druid,44
554100,Glyph of Arcane Explosion,"Mage Glyph of Arcane Explosion
Reduces mana cost of Arcane Explosion by 10%. ID 554100",Rare,Mage,14
201481,Mastery of Lightning,Shaman ID 201481,Epic,Shaman,40
201064,Skull Crusher,Warrior ID 201064,Epic,Warrior,30
201489,Pack Alpha,Shaman ID 201489,Epic,Shaman,60
201086,Assassin's Rush,"Rogue Assassin's Rush
Requires  Adrenaline Rush
Adrenaline Rush now also increases your attack speed and movement speed by 30% while active. ID 201086",Epic,Rogue,40
1013908,Defense of the Turtle,Hunter ID 1013908,Artifact,Hunter,35
1013698,Searing Light,"Priest Searing Light
Crossover Talent
Increases the damage of your Smite, Holy Fire, Holy Nova and Penance spells by 15%.

This Mystic Enchant does not stack with the Searing Light Talent. Requires 30 Discipline or 30 Shadow Priest Talents ID 1013698",Rare,Priest,45
1013982,Cremation,Mage ID 1013982,Legendary,Mage,30
1013880,Shadow Mastery,"Priest Shadow Mastery
Increases Shadow damage done by 3% and the critical strike chance of your Mind Flay by 5%. ID 1013880",Legendary,Priest,30
554075,Glyph of Shadow,"Priest Glyph of Shadow
Requires  Shadowform
While in Shadowform, your non-periodic spell critical strikes increase your spell power by 30% of your Spirit for 10 sec. ID 554075",Rare,Priest,40
1013909,Aspect of the Fox,Hunter ID 1013909,Legendary,Hunter,30
201293,Fetch Me Their Bones!,Hunter ID 201293,Epic,Hunter,34
200803,Pyroclasmic Shadows,"Warlock Pyroclasmic Shadows
Requires  Pyroclasm (Rank 1)
Your Pyroclasm also increases the critical strike chance of your Shadow Bolt by 10%. ID 200803",Epic,Warlock,40
200070,Angelic Feather,Priest ID 200070,Artifact,Priest,35
201014,Shield Finesse,Warrior ID 201014,Epic,Warrior,28
1013756,Savage Fury,"Druid Savage Fury
Crossover Talent
Increases the damage caused by your Claw, Rake, Mangle (Cat), Mangle (Bear), and Maul abilities by 20%.

This Mystic Enchant does not stack with the Savage Fury Talent. Requires 30 Balance or 30 Restoration Druid Talents ID 1013756",Rare,Druid,45
201304,Doppelganger,"Rogue Doppelganger
Your Vanish now spawns a Doppelganger that looks like you and runs in a random direction, taking the hits so you can get away. Lasts 4 seconds. ID 201304",Rare,Rogue,22
1013680,Ruthlessness,"Rogue Ruthlessness
Crossover Talent
Gives your melee finishing moves a 60% chance to add a combo point to your target.

This Mystic Enchant does not stack with the Ruthlessness Talent. Requires 30 Combat or 30 Subtlety Rogue Talents ID 1013680",Rare,Rogue,45
201142,Desperation,"Warrior Desperation
Requires  Bloodthirst
Bloodthirst now has 10% increased critical strike chance and does up to 40% additional damage based on how much health you are missing. 

Bloodthirst does up to 100% additional healing depending on how much health you are missing. ID 201142",Epic,Warrior,40
554010,Glyph of Rip,"Druid Glyph of Rip
Increases the duration of your Rip ability by 4 sec. ID 554010",Rare,Druid,20
201553,Radiant Star,Priest ID 201553,Epic,Priest,35
200999,Nature's Flow,Shaman ID 200999,Epic,Shaman,20
201000,Stampede,Hunter ID 201000,Legendary,Hunter,30
200102,Dispatch,Rogue ID 200102,Epic,Rogue,32
1013615,World in Flames,"Mage World in Flames
Crossover Talent
Increases the critical strike chance of your Flamestrike, Pyroblast, Blast Wave, Dragon's Breath, Living Bomb, Blizzard and Arcane Explosion spells by 6%.

This Mystic Enchant does not stack with the World in Flames Talent. Requires 30 Arcane or 30 Frost Mage Talents ID 1013615",Rare,Mage,45
554125,Glyph of Evasion,"Rogue Glyph of Evasion
Increases the duration of Evasion by 5 sec. ID 554125",Rare,Rogue,8
200867,Incarnation: King of the Jungle,Druid ID 200867,Legendary,Druid,30
200317,Hailstorm,Mage ID 200317,Epic,Mage,20
1013890,Enhancement Mastery,"Shaman Enhancement Mastery
Increases all physical damage done by 5% and increases all spell damage done by 3%. ID 1013890",Legendary,Shaman,30
201131,Divine Steed,Paladin ID 201131,Artifact,Paladin,35
200922,Lightning Fangs,"Shaman Lightning Fangs
Requires  Feral Spirit
Using Stormstrike charges your Spirit Wolves with lightning, causing their auto attacks to deal extra Nature damage for 6 seconds. ID 200922",Epic,Shaman,60
200136,Recuperate,Rogue ID 200136,Artifact,Rogue,35
201051,A New Dawn,"Paladin A New Dawn
Healing an ally with Light of Dawn or the direct part of Word of Glory makes your next Flash of Light, Holy Light or Holy Shock on them heal for 20% more.

In addition, healing the target of your Beacon of Light to full health generates one Holy Power. ID 201051",Epic,Paladin,35
201009,Twist of Faith,Paladin ID 201009,Legendary,Paladin,30
201552,Ferocious Clarity,"Druid Ferocious Clarity
Increases the damage of Maul by 10%. In addition, increases the damage of Claw and Mangle (Cat) by 10% on targets affected by your Rake.

After killing an opponent that yields experience or honor you trigger Omen of Clarity. ID 201552",Epic,Druid,15
201148,Refilling the Well,Priest ID 201148,Epic,Priest,40
554265,Glyph of Shield Wall,Warrior ID 554265,Rare,Warrior,28
201311,Charged Tides,"Shaman Charged Tides
Casting Lightning Bolt or Chain Lightning on a monster reduces the cast time and mana cost of your next Chain Heal or Healing Wave by 20%, stacking up to 3 times. ID 201311",Epic,Shaman,15
200951,Fire Attunement,"Warlock Fire Attunement
Requires  Molten Core (Rank 1)
Dealing damage with Immolate grants you Fire Attunement.

 Fire Attunement
Increases the chance to trigger your next Molten Core talent by 1%. Stacks up to 15 and lasts 15 sec. ID 200951",Epic,Warlock,35
1013601,Divine Resurgence,Paladin ID 1013601,Epic,Paladin,60
554022,Glyph of Hammer of Justice,"Paladin Glyph of Hammer of Justice
Increases your Hammer of Justice range by 5 yards. ID 554022",Rare,Paladin,8
1013950,Stoicism,"Paladin Stoicism
Crossover Talent
Reduces the duration of all Stun effects by an additional 30% and reduces the chance your helpful spells and damage over time effects will be dispelled by an additional 30%.

This Mystic Enchant does not stack with the Stoicism Talent. Requires 30 Holy or 30 Retribution Paladin Talents ID 1013950",Rare,Paladin,45
201164,Light of the Guardian,Paladin ID 201164,Legendary,Paladin,30
200623,Crimson Defense,"Paladin Crimson Defense
Blocking attacks grants you Crimson Defender.


 Crimson Defender
Consume 3 stacks to empower your next ability. Stacks up to 6 times and lasts for 15 sec.

- Shield of Righteousness: Deals an additional 99 Holy damage to 5 nearby enemies.

- Avenger's Shield: Increases your block value by 15% and threat by 15% for 15 sec. ID 200623",Legendary,Paladin,40
554047,Glyph of Windfury Weapon,"Shaman Glyph of Windfury Weapon
Increases the chance per swing for Windfury Weapon to trigger by 2%. ID 554047",Rare,Shaman,30
201455,Doomcaller's Wrath,"Warlock Doomcaller's Wrath
Requires  Eradication (Rank 3)
Using Curse of Doom grants you Eradication.

Duration of Eradication is increased by 5 seconds.

Increases the damage of Curse of Doom by 30%. ID 201455",Epic,Warlock,42
200061,Flame Ascendance,Shaman ID 200061,Legendary,Shaman,30
200179,Dragon Roar,Warrior ID 200179,Legendary,Warrior,30
200053,Tame Dragonkin,Mage ID 200053,Legendary,Mage,30
201441,Bloodshed,"Rogue Bloodshed
Requires  Hunger For Blood
Using Hunger for Blood increases the damage of your Rogue bleed effects by 15% for 10 sec and causes the target to take 30% additional damage from bleed effects for 30 sec.

In addition, your Hunger for Blood has no energy cost and generates 10 energy when used.

Hold SHIFT for more information ID 201441",Epic,Rogue,60
554008,Glyph of Mangle,"Druid Glyph of Mangle
Increases the damage done by Mangle by 10%. ID 554008",Rare,Druid,40
200388,Focal Point,"Mage Focal Point
The buff you gain from your Focus Magic can now stack up to 3 times. ID 200388",Epic,Mage,20
201371,Sword of Vengeance,"Paladin Sword of Vengeance
When using a Judgement on a target with 5 stacks of your Seal of Vengeance or Seal of Corruption, you deal 200 additional Holy damage to the target and other enemies within 3 yards. ID 201371",Epic,Paladin,40
1013886,Restoration Mastery,"Druid Restoration Mastery
Increases the effectiveness of your heal over time effects by 4% and reduces the mana cost of Regrowth, Healing Touch and Nourish by 8%. ID 1013886",Legendary,Druid,30
1013610,Surging Eclipse,"Druid Surging Eclipse
Requires  Eclipse (Rank 3)
Dealing damage with Starsurge while no Eclipse is active, guarantees that your next Wrath or Starfire triggers Eclipse.

Eclipse grants 30% damage and critical strike chance instead of 40%. ID 1013610",Epic,Druid,32
201515,Moon's Wrath,"Druid Moon's Wrath
Your Wrath and Starsurge have a 8% increased critical strike chance on targets affected by your Moonfire. ID 201515",Epic,Druid,15
200801,Heretic of Gul'dan,Warlock ID 200801,Epic,Warlock,30
200073,Roll the Bones,Rogue ID 200073,Legendary,Rogue,30
201054,Bash and Thrash,"Druid Bash and Thrash
Increases the threat generated by Bash significantly.

Using Bash grants you Enrage, empowers Mangle (Bear) to hit 2 additional nearby targets and causes you to generate extra threat on the target, scaling with your attack power for 8 sec. ID 201054",Epic,Druid,50
200084,Blinding Light,Paladin ID 200084,Artifact,Paladin,35
200979,Joint Onslaught,"Hunter Joint Onslaught
Your Multi-Shot grants your pet Frenzied Cleave and your Aimed Shot grants your pet Frenzied Bite.

 Frenzied Cleave
Auto attacks also strike 5 other nearby enemy targets for 15% of the damage for 5 sec.

 Frenzied Bite
Auto attacks deals additional damage for 30% of the damage for 5 sec. ID 200979",Epic,Hunter,20
201432,Devastating Blademaster,"Warrior Devastating Blademaster
Your chance to Parry is increased by 3%. After parrying an attack your next Devastate deals 20% additional damage. ID 201432",Epic,Warrior,50
554024,Glyph of Seal of Command,"Paladin Glyph of Seal of Command
You gain 8% of your base mana each time you use a Judgement with Seal of Command active. ID 554024",Rare,Paladin,20
